global_user_id,platform_user_id,platform,user_name,gender,age,city,registration_date,phone,email,user_level
U-DOUYIN-180627,douyin_3537294,douyin,用户7722,m,47,西安,2025-02-17,19508203726,user8736@example.com,金卡会员
U-DOUYIN-180977,douyin_9192029,douyin,用户3242,m,23,成都,2026-04-26,19741031667,user8156@example.com,银卡会员
U-DOUYIN-181782,douyin_7643326,douyin,用户7370,f,23,武汉,2026-06-19,19622376819,user3610@example.com,普通会员
U-DOUYIN-182934,douyin_7474478,douyin,用户2738,m,54,广州,2026-07-03,16768477879,user8100@example.com,银卡会员
U-DOUYIN-183050,douyin_3209219,douyin,用户5868,f,48,成都,2025-01-01,16781348616,user7616@example.com,金卡会员
U-DOUYIN-183356,douyin_6951408,douyin,用户3437,m,39,南京,2025-11-03,17658014338,user5513@example.com,金卡会员
U-DOUYIN-183795,douyin_7821391,douyin,用户2355,f,49,广州,2025-07-17,15557879072,user8960@example.com,金卡会员
U-DOUYIN-184067,douyin_8840454,douyin,用户9585,m,34,深圳,2025-12-14,15888367754,user9160@example.com,普通会员
U-DOUYIN-184345,douyin_8587408,douyin,用户9604,m,38,西安,2025-11-28,18701788449,user5368@example.com,普通会员
U-DOUYIN-184587,douyin_1027765,douyin,用户7416,m,20,北京,2025-08-23,19115635053,user6362@example.com,银卡会员
U-DOUYIN-185311,douyin_1791666,douyin,用户9606,f,56,成都,2025-10-28,18244237054,user6524@example.com,普通会员
U-DOUYIN-185576,douyin_6495417,douyin,用户6867,m,54,南京,2026-11-18,14890618990,user5625@example.com,银卡会员
U-DOUYIN-185613,douyin_9598859,douyin,用户5342,m,29,重庆,2026-11-25,15561927614,user8530@example.com,钻石会员
U-DOUYIN-185933,douyin_4217621,douyin,用户4534,m,46,北京,2026-03-13,15365688620,user3036@example.com,钻石会员
U-DOUYIN-186022,douyin_7675109,douyin,用户9131,f,45,杭州,2025-05-19,16825543542,user3945@example.com,普通会员
U-DOUYIN-186342,douyin_9577627,douyin,用户1147,f,51,杭州,2026-01-18,18102840718,user7398@example.com,银卡会员
U-DOUYIN-186433,douyin_8537441,douyin,用户7894,f,18,武汉,2026-02-06,19983981680,user1102@example.com,金卡会员
U-DOUYIN-186575,douyin_9532897,douyin,用户9595,m,45,南京,2026-05-17,19752736018,user1603@example.com,钻石会员
U-DOUYIN-186973,douyin_7286712,douyin,用户7184,f,42,成都,2025-03-15,16272544929,user4915@example.com,普通会员
U-DOUYIN-187221,douyin_3669366,douyin,用户9286,f,27,武汉,2025-03-22,19601211117,user7958@example.com,金卡会员
U-DOUYIN-188879,douyin_8584626,douyin,用户2680,m,34,北京,2026-12-13,17236864444,user2134@example.com,金卡会员
U-DOUYIN-189213,douyin_5168167,douyin,用户1879,f,37,杭州,2026-01-16,18851679543,user1022@example.com,钻石会员
U-DOUYIN-189522,douyin_5967991,douyin,用户3991,f,40,南京,2026-03-23,19144902205,user7971@example.com,普通会员
U-DOUYIN-189693,douyin_3471633,douyin,用户2033,f,41,杭州,2026-03-25,19766223176,user8296@example.com,钻石会员
U-DOUYIN-189809,douyin_8481076,douyin,用户4990,f,38,广州,2026-02-18,15202013530,user7352@example.com,银卡会员
U-DOUYIN-190018,douyin_9382678,douyin,用户1965,f,19,武汉,2025-04-18,15433323330,user6953@example.com,普通会员
U-DOUYIN-190133,douyin_2748125,douyin,用户9969,m,41,杭州,2026-09-07,15479313807,user4232@example.com,钻石会员
U-DOUYIN-190254,douyin_9407706,douyin,用户7277,f,52,重庆,2025-04-11,17393777585,user4259@example.com,银卡会员
U-DOUYIN-190359,douyin_5207100,douyin,用户2244,f,24,上海,2026-01-10,19392938799,user9976@example.com,金卡会员
U-DOUYIN-190360,douyin_5535311,douyin,用户6763,f,31,重庆,2025-04-13,16766060385,user9280@example.com,银卡会员
U-DOUYIN-191091,douyin_4027096,douyin,用户4980,f,51,南京,2026-08-17,13659812253,user1588@example.com,金卡会员
U-DOUYIN-191224,douyin_9972830,douyin,用户3709,m,49,重庆,2025-11-26,13138134710,user2157@example.com,普通会员
U-DOUYIN-191799,douyin_8327489,douyin,用户8355,f,57,上海,2025-04-05,18663035425,user5499@example.com,普通会员
U-DOUYIN-192409,douyin_9048768,douyin,用户2825,f,39,杭州,2026-03-22,13468353715,user7691@example.com,钻石会员
U-DOUYIN-192979,douyin_8711443,douyin,用户8869,m,55,广州,2025-11-22,15722700274,user7425@example.com,银卡会员
U-DOUYIN-193264,douyin_6626915,douyin,用户4926,f,19,杭州,2026-04-11,18724865156,user8305@example.com,钻石会员
U-DOUYIN-193305,douyin_6673150,douyin,用户5078,f,31,成都,2025-03-03,18603800383,user1705@example.com,普通会员
U-DOUYIN-193356,douyin_9723350,douyin,用户2204,m,32,重庆,2026-08-01,19423368554,user2275@example.com,银卡会员
U-DOUYIN-193745,douyin_2592759,douyin,用户8593,m,36,重庆,2026-10-23,19430078693,user8137@example.com,钻石会员
U-DOUYIN-193834,douyin_6813576,douyin,用户9628,m,50,上海,2025-02-09,16762921080,user9798@example.com,普通会员
U-DOUYIN-194852,douyin_4683861,douyin,用户7844,f,52,北京,2025-11-18,15809593962,user4187@example.com,银卡会员
U-DOUYIN-195217,douyin_1897413,douyin,用户9196,m,60,南京,2026-05-11,13211562358,user7932@example.com,钻石会员
U-DOUYIN-195492,douyin_7597657,douyin,用户1848,f,38,武汉,2025-07-21,19524776786,user2437@example.com,银卡会员
U-DOUYIN-195864,douyin_9131610,douyin,用户4683,f,29,成都,2026-12-04,14392765518,user1516@example.com,金卡会员
U-DOUYIN-196088,douyin_3879852,douyin,用户1607,f,26,深圳,2025-10-08,17988533620,user6098@example.com,金卡会员
U-DOUYIN-196413,douyin_1491608,douyin,用户7327,f,19,广州,2026-04-10,15178662764,user8311@example.com,银卡会员
U-DOUYIN-196432,douyin_9132038,douyin,用户3704,f,23,西安,2026-02-10,18630664901,user9327@example.com,钻石会员
U-DOUYIN-196878,douyin_7068842,douyin,用户4938,m,50,杭州,2026-04-08,13862225284,user1269@example.com,普通会员
U-DOUYIN-197008,douyin_7927172,douyin,用户4978,f,30,上海,2026-10-17,14177761206,user6412@example.com,银卡会员
U-DOUYIN-197077,douyin_8938766,douyin,用户3151,f,32,武汉,2026-09-08,18478488795,user6080@example.com,金卡会员
U-DOUYIN-197249,douyin_1449629,douyin,用户5659,f,20,北京,2025-09-24,18408327749,user7167@example.com,钻石会员
U-DOUYIN-197509,douyin_1920749,douyin,用户4857,f,50,深圳,2026-02-14,16503270305,user1690@example.com,银卡会员
U-DOUYIN-197530,douyin_5283102,douyin,用户1920,m,60,杭州,2026-04-03,13133185216,user9165@example.com,银卡会员
U-DOUYIN-197808,douyin_7255110,douyin,用户8646,m,38,广州,2026-08-17,19387716424,user2210@example.com,银卡会员
U-DOUYIN-197883,douyin_5660479,douyin,用户8343,f,42,重庆,2026-10-09,16634705025,user4783@example.com,普通会员
U-DOUYIN-200316,douyin_8168510,douyin,用户4624,f,50,南京,2025-10-14,13296229590,user3730@example.com,金卡会员
U-DOUYIN-200471,douyin_9388148,douyin,用户7831,m,27,上海,2025-07-16,18224490449,user9184@example.com,普通会员
U-DOUYIN-200490,douyin_5783504,douyin,用户9855,m,48,武汉,2026-09-10,14632433302,user3128@example.com,金卡会员
U-DOUYIN-200684,douyin_9843448,douyin,用户2311,m,51,成都,2025-08-11,18525328951,user4314@example.com,银卡会员
U-DOUYIN-200883,douyin_3144163,douyin,用户5482,m,26,广州,2025-06-24,19898677678,user9988@example.com,金卡会员
U-DOUYIN-201107,douyin_5077088,douyin,用户3288,f,43,广州,2025-01-26,19129464845,user6227@example.com,普通会员
U-DOUYIN-201257,douyin_8118829,douyin,用户2021,m,41,上海,2026-12-11,16423717403,user5263@example.com,普通会员
U-DOUYIN-201608,douyin_9981697,douyin,用户7644,f,37,北京,2026-01-20,15388698982,user8227@example.com,钻石会员
U-DOUYIN-202218,douyin_7761062,douyin,用户9281,m,34,深圳,2026-06-07,14429616996,user5645@example.com,银卡会员
U-DOUYIN-203149,douyin_8307601,douyin,用户2455,m,41,武汉,2026-03-10,17240878305,user5654@example.com,普通会员
U-DOUYIN-203306,douyin_2373981,douyin,用户2234,f,55,西安,2026-04-04,17693697892,user9340@example.com,普通会员
U-DOUYIN-203424,douyin_2975073,douyin,用户7232,m,43,深圳,2025-06-26,16560903617,user3735@example.com,普通会员
U-DOUYIN-203636,douyin_1234012,douyin,用户2856,f,47,南京,2026-11-19,18936747581,user2623@example.com,金卡会员
U-DOUYIN-203718,douyin_8773153,douyin,用户9855,m,29,上海,2026-09-28,17623784614,user6167@example.com,银卡会员
U-DOUYIN-204067,douyin_6340582,douyin,用户3718,m,44,南京,2026-12-08,14175725981,user5234@example.com,钻石会员
U-DOUYIN-204193,douyin_1219411,douyin,用户6340,f,40,武汉,2025-05-04,17722682110,user6743@example.com,普通会员
U-DOUYIN-204313,douyin_2398829,douyin,用户6770,m,59,成都,2026-07-13,14985639323,user4009@example.com,金卡会员
U-DOUYIN-204984,douyin_2060852,douyin,用户1315,f,42,杭州,2025-11-11,13175237519,user6387@example.com,银卡会员
U-DOUYIN-205096,douyin_4259403,douyin,用户7184,f,56,深圳,2026-07-06,14752993918,user2251@example.com,普通会员
U-DOUYIN-205252,douyin_8600068,douyin,用户2455,f,31,上海,2026-02-06,19696059256,user7974@example.com,普通会员
U-DOUYIN-205316,douyin_6780101,douyin,用户8282,f,19,西安,2026-04-16,16377171284,user5717@example.com,钻石会员
U-DOUYIN-205537,douyin_3156801,douyin,用户9511,f,24,杭州,2025-11-25,17895328429,user5220@example.com,银卡会员
U-DOUYIN-206263,douyin_9078091,douyin,用户2218,f,54,上海,2026-03-14,14838742794,user7749@example.com,普通会员
U-DOUYIN-206275,douyin_5529622,douyin,用户1396,m,56,西安,2025-12-08,16522060126,user4236@example.com,银卡会员
U-DOUYIN-206356,douyin_9516268,douyin,用户5317,f,48,南京,2025-12-19,19536989149,user8866@example.com,银卡会员
U-DOUYIN-206388,douyin_4637277,douyin,用户3935,m,44,上海,2026-10-23,13154390293,user9746@example.com,金卡会员
U-DOUYIN-206441,douyin_8101647,douyin,用户6845,f,53,重庆,2025-01-25,16131343451,user6939@example.com,钻石会员
U-DOUYIN-206499,douyin_4402474,douyin,用户4319,m,23,武汉,2025-04-21,14743948874,user9558@example.com,普通会员
U-DOUYIN-206504,douyin_9465301,douyin,用户8003,f,39,重庆,2025-10-08,13710898320,user8393@example.com,银卡会员
U-DOUYIN-206617,douyin_1956469,douyin,用户6540,f,52,上海,2026-05-28,19579102686,user1625@example.com,普通会员
U-DOUYIN-207431,douyin_2094502,douyin,用户2173,m,60,广州,2025-03-11,16584754303,user9898@example.com,普通会员
U-DOUYIN-207700,douyin_2018970,douyin,用户3114,m,18,成都,2025-03-14,19261978662,user2989@example.com,普通会员
U-DOUYIN-208427,douyin_6478832,douyin,用户3975,f,36,上海,2026-10-22,13369849115,user3914@example.com,钻石会员
U-DOUYIN-208744,douyin_3926975,douyin,用户5069,f,25,南京,2026-03-09,18779008245,user6318@example.com,钻石会员
U-DOUYIN-208773,douyin_8793818,douyin,用户4627,f,52,北京,2026-03-08,14414020862,user1931@example.com,金卡会员
U-DOUYIN-209330,douyin_7041536,douyin,用户2391,m,49,成都,2025-09-28,14176652293,user1220@example.com,金卡会员
U-DOUYIN-209466,douyin_5544898,douyin,用户7893,m,40,广州,2025-04-18,18318588461,user6946@example.com,银卡会员
U-DOUYIN-209540,douyin_6054591,douyin,用户3392,m,25,上海,2025-02-23,19861953840,user2894@example.com,普通会员
U-DOUYIN-209545,douyin_8697573,douyin,用户8511,f,35,成都,2026-03-18,13561535193,user4312@example.com,银卡会员
U-DOUYIN-209682,douyin_9711569,douyin,用户7674,m,30,上海,2025-06-21,13816351552,user2137@example.com,钻石会员
U-DOUYIN-209770,douyin_8120166,douyin,用户5939,m,51,杭州,2026-10-07,14320567466,user2785@example.com,普通会员
U-DOUYIN-209882,douyin_2623052,douyin,用户5354,f,38,广州,2026-03-28,13355515198,user2978@example.com,普通会员
U-DOUYIN-209994,douyin_1493684,douyin,用户6500,m,41,北京,2025-08-25,17661013046,user2358@example.com,银卡会员
U-DOUYIN-210618,douyin_7220727,douyin,用户6119,m,39,西安,2025-07-15,18653933855,user5729@example.com,钻石会员
U-DOUYIN-210704,douyin_9994089,douyin,用户7316,m,49,北京,2025-02-27,17380394089,user1336@example.com,金卡会员
U-DOUYIN-210789,douyin_1401965,douyin,用户6419,f,57,重庆,2025-04-21,17796348377,user1692@example.com,普通会员
U-DOUYIN-210920,douyin_1759398,douyin,用户8467,m,29,南京,2025-04-15,16912391303,user9245@example.com,金卡会员
U-DOUYIN-211224,douyin_5756902,douyin,用户8906,m,48,成都,2026-08-20,17265920485,user2708@example.com,金卡会员
U-DOUYIN-211260,douyin_5539966,douyin,用户4470,f,53,成都,2026-05-01,13991429899,user5591@example.com,钻石会员
U-DOUYIN-211766,douyin_5432988,douyin,用户8959,f,22,重庆,2026-01-12,13723420384,user7257@example.com,钻石会员
U-DOUYIN-212126,douyin_3456252,douyin,用户3213,m,40,北京,2026-09-02,19164257530,user6795@example.com,银卡会员
U-DOUYIN-212206,douyin_8699813,douyin,用户4899,f,35,杭州,2026-08-02,13724344762,user6760@example.com,金卡会员
U-DOUYIN-212331,douyin_3224429,douyin,用户2234,f,20,上海,2026-01-10,17624090515,user6223@example.com,普通会员
U-DOUYIN-212526,douyin_3429956,douyin,用户7424,m,28,成都,2025-04-03,15658760355,user6069@example.com,银卡会员
U-DOUYIN-212601,douyin_9572376,douyin,用户5194,f,45,杭州,2025-01-02,15596251098,user3998@example.com,普通会员
U-DOUYIN-212880,douyin_7558949,douyin,用户7672,m,56,北京,2026-03-06,16992290225,user4141@example.com,钻石会员
U-DOUYIN-213595,douyin_7754582,douyin,用户1642,m,53,上海,2026-06-16,13447887839,user8529@example.com,金卡会员
U-DOUYIN-213824,douyin_2412320,douyin,用户6372,m,46,上海,2026-03-03,18918782314,user5819@example.com,钻石会员
U-DOUYIN-214004,douyin_4626355,douyin,用户4648,f,33,深圳,2026-05-17,14508752777,user2835@example.com,金卡会员
U-DOUYIN-214029,douyin_2551553,douyin,用户9687,f,39,深圳,2025-09-17,17625350008,user4294@example.com,金卡会员
U-DOUYIN-214783,douyin_9550217,douyin,用户9076,f,59,广州,2025-08-04,15530063262,user9953@example.com,钻石会员
U-DOUYIN-214826,douyin_3667668,douyin,用户3198,f,34,广州,2026-05-07,18396302897,user5640@example.com,普通会员
U-DOUYIN-214840,douyin_2693399,douyin,用户4019,m,36,西安,2025-10-19,17220817057,user1450@example.com,普通会员
U-DOUYIN-215017,douyin_4573099,douyin,用户2456,m,59,深圳,2025-04-04,13312441424,user6126@example.com,金卡会员
U-DOUYIN-215161,douyin_2143758,douyin,用户3706,f,19,深圳,2026-04-28,15865812537,user5589@example.com,普通会员
U-DOUYIN-215675,douyin_7677319,douyin,用户7015,m,57,南京,2026-11-03,19514901643,user3077@example.com,钻石会员
U-DOUYIN-216288,douyin_3471375,douyin,用户6639,m,31,武汉,2025-08-06,15336435659,user9946@example.com,钻石会员
U-DOUYIN-217042,douyin_3462735,douyin,用户2121,f,27,南京,2026-12-09,18962477587,user5728@example.com,钻石会员
U-DOUYIN-217096,douyin_3422962,douyin,用户4377,f,50,成都,2026-05-20,15856049678,user1876@example.com,银卡会员
U-DOUYIN-217889,douyin_9316771,douyin,用户4007,f,21,杭州,2026-06-11,15564936342,user5820@example.com,钻石会员
U-DOUYIN-217900,douyin_3995060,douyin,用户5303,m,33,武汉,2026-09-26,15854372409,user8108@example.com,金卡会员
U-DOUYIN-217934,douyin_3501627,douyin,用户4588,m,27,南京,2025-11-08,18202678675,user2519@example.com,钻石会员
U-DOUYIN-218056,douyin_4771389,douyin,用户2492,m,50,西安,2025-02-07,13401351191,user1878@example.com,钻石会员
U-DOUYIN-218184,douyin_8768256,douyin,用户6165,m,27,深圳,2025-02-12,16944843404,user7641@example.com,普通会员
U-DOUYIN-218295,douyin_9664029,douyin,用户1634,f,57,北京,2026-11-18,19231514850,user8416@example.com,普通会员
U-DOUYIN-218415,douyin_5093683,douyin,用户4939,f,26,上海,2026-10-24,14238430782,user5490@example.com,钻石会员
U-DOUYIN-219222,douyin_9224044,douyin,用户3204,m,44,广州,2025-03-13,15785536558,user2244@example.com,钻石会员
U-DOUYIN-219734,douyin_9795303,douyin,用户1290,m,59,西安,2025-12-07,17773962516,user2507@example.com,钻石会员
U-DOUYIN-220050,douyin_4509410,douyin,用户7992,m,28,广州,2026-04-07,15546340244,user2573@example.com,银卡会员
U-DOUYIN-220345,douyin_3446977,douyin,用户9966,f,35,北京,2026-04-21,19196702437,user4420@example.com,银卡会员
U-DOUYIN-220440,douyin_5963572,douyin,用户9535,m,34,西安,2025-03-20,13146560947,user7533@example.com,金卡会员
U-DOUYIN-220991,douyin_9786205,douyin,用户5869,m,28,西安,2025-09-03,13881579335,user9813@example.com,银卡会员
U-DOUYIN-222434,douyin_5210991,douyin,用户5712,f,47,武汉,2025-07-03,16366791199,user5442@example.com,钻石会员
U-DOUYIN-223151,douyin_5098082,douyin,用户7445,f,41,西安,2025-08-24,19207373477,user3265@example.com,钻石会员
U-DOUYIN-223259,douyin_1629293,douyin,用户3088,m,22,南京,2026-09-03,16270090102,user4372@example.com,普通会员
U-DOUYIN-223440,douyin_5761159,douyin,用户7885,f,38,武汉,2026-09-14,16289869910,user9083@example.com,普通会员
U-DOUYIN-223699,douyin_2404069,douyin,用户4092,f,39,成都,2026-10-21,13957310982,user8769@example.com,金卡会员
U-DOUYIN-223965,douyin_3396555,douyin,用户3659,m,53,西安,2025-10-21,13883426560,user9221@example.com,金卡会员
U-DOUYIN-224849,douyin_9892410,douyin,用户5975,m,23,上海,2025-04-04,16865131019,user9075@example.com,普通会员
U-DOUYIN-225060,douyin_3474693,douyin,用户4372,m,56,成都,2025-12-06,15133446338,user5863@example.com,普通会员
U-DOUYIN-225848,douyin_5415269,douyin,用户2959,f,56,成都,2026-02-05,15322298160,user4488@example.com,普通会员
U-DOUYIN-226060,douyin_2207209,douyin,用户6684,f,53,武汉,2025-03-22,19919750481,user2648@example.com,钻石会员
U-DOUYIN-226109,douyin_8453838,douyin,用户3736,f,37,杭州,2026-10-25,15336145555,user4693@example.com,普通会员
U-DOUYIN-226300,douyin_3446044,douyin,用户5534,m,44,北京,2025-02-14,19874576877,user7919@example.com,普通会员
U-DOUYIN-226908,douyin_9057802,douyin,用户5084,m,23,西安,2025-12-09,18769927848,user5742@example.com,银卡会员
U-DOUYIN-226930,douyin_5791247,douyin,用户6871,m,51,北京,2026-01-07,16756164577,user3328@example.com,金卡会员
U-DOUYIN-226960,douyin_4242246,douyin,用户8876,f,37,重庆,2025-10-28,13596722590,user9358@example.com,金卡会员
U-DOUYIN-226990,douyin_9390694,douyin,用户9618,m,36,重庆,2025-04-20,17487242597,user5417@example.com,银卡会员
U-DOUYIN-227018,douyin_3433461,douyin,用户3044,m,46,北京,2025-10-18,13354913247,user9060@example.com,金卡会员
