order_id,global_user_id,platform,order_time,payment_time,payment_method,shipping_address,order_status,total_amount,discount_amount,shipping_fee,tax_amount,promotion_id,coupon_code,shipping_method
DOUYIN20250126305706,U-DOUYIN-209994,douyin,2025-01-26 14:11:38,2025-01-26 14:33:38,银行卡,西安海淀区5号楼9单元1675室,已完成,678.99,134.21,12.82,40.74,满减活动,YHMD9505,同城配送
DOUYIN20250126438550,U-DOUYIN-272551,douyin,2025-01-26 10:50:32,2025-01-26 11:41:32,银行卡,成都浦东新区96号楼5单元179室,待付款,297.14,62.19,3.24,17.83,优惠券,YHMD2371,快递配送
DOUYIN20250126480471,U-DOUYIN-957846,douyin,2025-01-26 16:59:46,2025-01-26 17:12:46,微信支付,武汉天河区46号楼15单元1263室,已完成,4340.48,495.82,18.66,260.43,满减活动,YHMD6053,同城配送
DOUYIN20250126534430,U-DOUYIN-386028,douyin,2025-01-26 01:08:18,2025-01-26 01:42:18,微信支付,上海浦东新区65号楼4单元1838室,已取消,3948.45,265.52,10.40,236.91,满减活动,TLEMD8658,快递配送
DOUYIN20250126789857,U-DOUYIN-785551,douyin,2025-01-26 13:40:36,2025-01-26 14:32:36,京东支付,武汉朝阳区78号楼17单元248室,已完成,4079.56,477.85,13.91,244.77,无促销,YHMD8909,自提
DOUYIN20250127220663,U-DOUYIN-901881,douyin,2025-01-27 08:07:21,2025-01-27 08:56:21,银行卡,广州天河区71号楼10单元1940室,已发货,4572.23,428.77,11.75,274.33,满减活动,,自提
DOUYIN20250127226674,U-DOUYIN-642863,douyin,2025-01-27 00:40:03,2025-01-27 01:20:03,花呗,北京朝阳区14号楼4单元1913室,待付款,4956.04,774.94,2.26,297.36,拼团优惠,YHMD6627,快递配送
DOUYIN20250127295567,U-DOUYIN-242408,douyin,2025-01-27 12:49:51,2025-01-27 12:54:51,银行卡,北京天河区72号楼4单元272室,已发货,4441.16,1125.31,1.10,266.47,秒杀活动,YHMD6221,自提
DOUYIN20250127908428,U-DOUYIN-511344,douyin,2025-01-27 02:33:12,2025-01-27 03:17:12,京东支付,武汉浦东新区18号楼19单元1897室,待付款,2051.66,599.20,1.74,123.10,秒杀活动,,自提
DOUYIN20250128188259,U-DOUYIN-747899,douyin,2025-01-28 23:22:04,2025-01-29 00:01:04,银行卡,杭州天河区77号楼7单元528室,已发货,4253.78,271.23,13.43,255.23,优惠券,TLEMD5365,同城配送
DOUYIN20250128488548,U-DOUYIN-517799,douyin,2025-01-28 05:21:21,2025-01-28 06:19:21,京东支付,成都海淀区96号楼4单元1140室,待付款,2801.31,778.79,0.60,168.08,拼团优惠,TLEMD4734,自提
DOUYIN20250128577989,U-DOUYIN-558545,douyin,2025-01-28 22:53:04,2025-01-28 23:06:04,微信支付,北京朝阳区13号楼20单元649室,已发货,3474.08,258.01,2.57,208.44,满减活动,YHMD2274,同城配送
DOUYIN20250128630522,U-DOUYIN-406980,douyin,2025-01-28 23:50:43,2025-01-29 00:17:43,花呗,西安福田区18号楼4单元140室,已取消,4547.49,82.05,19.48,272.85,无促销,YHMD7094,同城配送
DOUYIN20250128716953,U-DOUYIN-863464,douyin,2025-01-28 09:44:53,2025-01-28 09:49:53,支付宝,广州朝阳区7号楼3单元512室,已完成,114.89,22.74,2.73,6.89,无促销,TLEMD1320,自提
DOUYIN20250201172765,U-DOUYIN-551013,douyin,2025-02-01 18:28:34,2025-02-01 19:01:34,支付宝,南京浦东新区55号楼14单元1486室,已付款,3092.47,701.37,8.41,185.55,满减活动,,快递配送
DOUYIN20250201489930,U-DOUYIN-358748,douyin,2025-02-01 02:33:08,2025-02-01 02:53:08,花呗,广州海淀区5号楼16单元233室,已完成,887.02,105.15,14.53,53.22,无促销,TLEMD6540,自提
DOUYIN20250201751071,U-DOUYIN-834240,douyin,2025-02-01 20:42:17,2025-02-01 20:55:17,花呗,成都海淀区12号楼14单元1454室,已完成,2481.42,332.50,8.00,148.89,无促销,TLEMD6802,自提
DOUYIN20250201890573,U-DOUYIN-967378,douyin,2025-02-01 11:01:28,2025-02-01 11:32:28,花呗,深圳浦东新区86号楼1单元1750室,待付款,1363.02,310.18,17.20,81.78,秒杀活动,QZMD2680,自提
DOUYIN20250202398902,U-DOUYIN-505462,douyin,2025-02-02 04:34:21,2025-02-02 05:05:21,京东支付,成都海淀区1号楼7单元1420室,已取消,977.60,77.00,12.60,58.66,满减活动,QZMD3658,自提
DOUYIN20250202447605,U-DOUYIN-875520,douyin,2025-02-02 17:56:50,2025-02-02 18:23:50,支付宝,杭州朝阳区45号楼3单元1646室,已取消,4046.65,566.66,6.76,242.80,优惠券,TLEMD1224,自提
DOUYIN20250202759614,U-DOUYIN-469301,douyin,2025-02-02 12:59:43,2025-02-02 13:26:43,银行卡,西安福田区100号楼4单元933室,已发货,2622.96,107.23,4.58,157.38,优惠券,,同城配送
DOUYIN20250203150567,U-DOUYIN-721612,douyin,2025-02-03 19:33:37,2025-02-03 19:49:37,银行卡,上海朝阳区8号楼5单元979室,待付款,282.19,19.91,14.33,16.93,拼团优惠,,自提
DOUYIN20250203541462,U-DOUYIN-316259,douyin,2025-02-03 01:17:44,2025-02-03 01:30:44,支付宝,西安天河区18号楼8单元1943室,已付款,3990.88,522.66,5.70,239.45,拼团优惠,,自提
DOUYIN20250203815392,U-DOUYIN-730120,douyin,2025-02-03 10:23:02,2025-02-03 11:14:02,花呗,广州天河区22号楼15单元1750室,已付款,1912.41,210.24,12.06,114.74,秒杀活动,,同城配送
DOUYIN20250203895931,U-DOUYIN-138063,douyin,2025-02-03 05:04:14,2025-02-03 05:28:14,京东支付,广州天河区78号楼10单元1862室,待付款,2909.70,8.53,19.99,174.58,无促销,,同城配送
DOUYIN20250204167610,U-DOUYIN-590272,douyin,2025-02-04 18:24:21,2025-02-04 18:54:21,支付宝,上海福田区29号楼18单元853室,待付款,3105.66,106.83,8.78,186.34,优惠券,,自提
DOUYIN20250204203230,U-DOUYIN-901881,douyin,2025-02-04 01:35:25,2025-02-04 02:15:25,支付宝,北京福田区59号楼15单元938室,已发货,1951.44,234.17,17.15,117.09,优惠券,,快递配送
DOUYIN20250204675621,U-DOUYIN-252274,douyin,2025-02-04 00:24:44,2025-02-04 01:16:44,微信支付,重庆福田区1号楼20单元892室,待付款,4327.16,59.58,8.54,259.63,拼团优惠,,快递配送
DOUYIN20250204925276,U-DOUYIN-367334,douyin,2025-02-04 16:52:19,2025-02-04 17:40:19,微信支付,北京海淀区8号楼20单元1860室,待付款,1843.42,135.48,13.69,110.61,无促销,TLEMD5752,快递配送
DOUYIN20250205278311,U-DOUYIN-374143,douyin,2025-02-05 17:55:44,2025-02-05 18:39:44,花呗,上海浦东新区15号楼12单元1024室,已发货,282.65,47.21,10.91,16.96,无促销,QZMD5808,快递配送
DOUYIN20250205395127,U-DOUYIN-285440,douyin,2025-02-05 05:25:56,2025-02-05 06:07:56,微信支付,南京福田区27号楼7单元1084室,已完成,1753.68,0.58,17.75,105.22,优惠券,QZMD6453,自提
DOUYIN20250205461828,U-DOUYIN-115528,douyin,2025-02-05 21:06:16,2025-02-05 21:47:16,花呗,杭州天河区52号楼3单元1144室,已取消,1305.25,172.76,18.86,78.31,优惠券,,同城配送
DOUYIN20250205513312,U-DOUYIN-500062,douyin,2025-02-05 04:28:58,2025-02-05 05:12:58,京东支付,北京浦东新区48号楼10单元1932室,已取消,2015.74,589.99,19.61,120.94,满减活动,QZMD3089,快递配送
DOUYIN20250205757603,U-DOUYIN-618035,douyin,2025-02-05 06:46:00,2025-02-05 07:02:00,微信支付,杭州福田区10号楼7单元1760室,已付款,4414.50,53.73,7.76,264.87,拼团优惠,YHMD8480,同城配送
DOUYIN20250205897461,U-DOUYIN-596793,douyin,2025-02-05 11:11:47,2025-02-05 12:03:47,京东支付,成都福田区35号楼15单元410室,已付款,1830.54,526.71,11.51,109.83,秒杀活动,YHMD8116,自提
DOUYIN20250206103558,U-DOUYIN-354226,douyin,2025-02-06 21:52:24,2025-02-06 22:09:24,京东支付,深圳浦东新区13号楼4单元665室,已发货,1842.58,549.82,16.64,110.55,满减活动,TLEMD6115,快递配送
DOUYIN20250206519558,U-DOUYIN-176584,douyin,2025-02-06 11:32:26,2025-02-06 11:51:26,花呗,杭州福田区89号楼14单元1010室,已发货,4601.55,62.99,3.91,276.09,无促销,YHMD9075,快递配送
DOUYIN20250206626297,U-DOUYIN-148836,douyin,2025-02-06 15:40:21,2025-02-06 15:58:21,微信支付,南京天河区3号楼13单元1763室,已发货,2957.23,383.62,3.42,177.43,秒杀活动,,快递配送
DOUYIN20250206854858,U-DOUYIN-976217,douyin,2025-02-06 01:02:35,2025-02-06 01:17:35,支付宝,北京朝阳区40号楼8单元1098室,已完成,2264.59,46.44,12.81,135.88,满减活动,,自提
DOUYIN20250206913312,U-DOUYIN-470133,douyin,2025-02-06 08:10:58,2025-02-06 09:03:58,银行卡,北京朝阳区63号楼16单元1135室,待付款,2704.54,644.91,15.80,162.27,无促销,YHMD3550,同城配送
DOUYIN20250206915900,U-DOUYIN-168555,douyin,2025-02-06 14:45:04,2025-02-06 15:11:04,微信支付,广州浦东新区66号楼2单元595室,已付款,4590.42,132.23,19.37,275.43,无促销,,自提
DOUYIN20250207153161,U-DOUYIN-113291,douyin,2025-02-07 06:02:38,2025-02-07 06:09:38,花呗,重庆福田区56号楼8单元1180室,已发货,1483.57,108.68,2.58,89.01,满减活动,QZMD4208,快递配送
DOUYIN20250207211425,U-DOUYIN-166743,douyin,2025-02-07 11:18:15,2025-02-07 11:34:15,支付宝,北京朝阳区7号楼17单元1779室,已完成,2664.53,473.42,14.87,159.87,满减活动,YHMD8763,自提
DOUYIN20250207392686,U-DOUYIN-706853,douyin,2025-02-07 17:08:23,2025-02-07 17:30:23,花呗,上海朝阳区5号楼8单元192室,已付款,1297.40,91.28,19.33,77.84,满减活动,QZMD7900,自提
DOUYIN20250207460791,U-DOUYIN-572024,douyin,2025-02-07 13:45:15,2025-02-07 14:23:15,花呗,杭州朝阳区25号楼10单元1822室,已取消,4146.03,374.17,7.31,248.76,拼团优惠,TLEMD6596,自提
DOUYIN20250207562348,U-DOUYIN-546107,douyin,2025-02-07 02:23:13,2025-02-07 03:07:13,银行卡,深圳朝阳区94号楼1单元1898室,已取消,2282.15,130.31,2.70,136.93,无促销,,自提
DOUYIN20250207580815,U-DOUYIN-501909,douyin,2025-02-07 12:53:40,2025-02-07 13:33:40,支付宝,广州天河区49号楼16单元571室,已发货,530.95,60.53,16.96,31.86,无促销,,快递配送
DOUYIN20250207654648,U-DOUYIN-553396,douyin,2025-02-07 04:31:49,2025-02-07 04:59:49,花呗,上海海淀区94号楼7单元1255室,已发货,1966.94,60.37,2.21,118.02,无促销,,自提
DOUYIN20250208159942,U-DOUYIN-629268,douyin,2025-02-08 21:12:17,2025-02-08 21:59:17,支付宝,西安朝阳区21号楼20单元268室,已完成,3874.00,384.96,18.89,232.44,满减活动,QZMD4591,同城配送
DOUYIN20250208185012,U-DOUYIN-166606,douyin,2025-02-08 21:04:53,2025-02-08 22:03:53,银行卡,南京朝阳区2号楼15单元1637室,已取消,1574.94,222.29,15.29,94.50,优惠券,,同城配送
DOUYIN20250208229176,U-DOUYIN-781842,douyin,2025-02-08 05:46:37,2025-02-08 06:03:37,支付宝,深圳朝阳区80号楼6单元1283室,已完成,1240.87,73.00,16.45,74.45,拼团优惠,,自提
DOUYIN20250208683922,U-DOUYIN-356144,douyin,2025-02-08 16:21:40,2025-02-08 16:28:40,支付宝,杭州天河区11号楼3单元1504室,已付款,797.46,72.74,9.79,47.85,满减活动,QZMD6243,自提
DOUYIN20250208743507,U-DOUYIN-197077,douyin,2025-02-08 08:14:11,2025-02-08 08:49:11,银行卡,重庆浦东新区60号楼11单元1094室,已取消,3455.96,124.65,2.39,207.36,秒杀活动,,快递配送
DOUYIN20250208758511,U-DOUYIN-257805,douyin,2025-02-08 02:32:31,2025-02-08 03:06:31,银行卡,西安浦东新区68号楼4单元963室,已付款,3894.20,743.98,3.99,233.65,秒杀活动,YHMD1709,自提
DOUYIN20250209111176,U-DOUYIN-347619,douyin,2025-02-09 14:04:59,2025-02-09 14:58:59,京东支付,广州海淀区61号楼2单元351室,已发货,3818.23,33.22,6.16,229.09,无促销,,自提
DOUYIN20250209416187,U-DOUYIN-269627,douyin,2025-02-09 18:06:43,2025-02-09 18:28:43,支付宝,西安浦东新区55号楼4单元593室,已取消,2652.95,181.58,16.79,159.18,优惠券,,自提
DOUYIN20250209416966,U-DOUYIN-888223,douyin,2025-02-09 02:07:58,2025-02-09 02:44:58,支付宝,重庆天河区8号楼3单元846室,已付款,4417.13,329.07,17.50,265.03,秒杀活动,,自提
DOUYIN20250210259768,U-DOUYIN-127819,douyin,2025-02-10 09:40:54,2025-02-10 10:18:54,花呗,上海福田区48号楼14单元1350室,已发货,996.23,163.67,1.27,59.77,拼团优惠,YHMD6203,自提
DOUYIN20250210310410,U-DOUYIN-475833,douyin,2025-02-10 03:06:30,2025-02-10 03:45:30,微信支付,广州天河区29号楼11单元182室,已付款,4808.81,557.43,7.63,288.53,满减活动,,同城配送
DOUYIN20250210422551,U-DOUYIN-562760,douyin,2025-02-10 23:31:38,2025-02-11 00:01:38,京东支付,北京天河区51号楼6单元1411室,已取消,3765.18,205.87,17.85,225.91,无促销,,同城配送
DOUYIN20250210449196,U-DOUYIN-176747,douyin,2025-02-10 06:45:34,2025-02-10 07:16:34,支付宝,重庆天河区27号楼8单元1373室,已取消,4785.63,513.93,17.86,287.14,秒杀活动,,同城配送
DOUYIN20250210685495,U-DOUYIN-630968,douyin,2025-02-10 18:38:39,2025-02-10 18:44:39,微信支付,北京朝阳区38号楼8单元1824室,已取消,4401.93,50.52,2.64,264.12,秒杀活动,,同城配送
DOUYIN20250210692411,U-DOUYIN-714339,douyin,2025-02-10 06:01:51,2025-02-10 06:46:51,支付宝,上海天河区24号楼14单元263室,已发货,518.57,78.36,7.09,31.11,拼团优惠,TLEMD1264,自提
DOUYIN20250210899838,U-DOUYIN-542016,douyin,2025-02-10 16:17:10,2025-02-10 16:42:10,支付宝,上海福田区58号楼4单元192室,已完成,1638.88,119.99,4.97,98.33,秒杀活动,,同城配送
DOUYIN20250211252269,U-DOUYIN-440820,douyin,2025-02-11 02:32:38,2025-02-11 03:00:38,银行卡,成都福田区68号楼12单元1232室,已付款,4862.20,847.51,5.05,291.73,优惠券,QZMD9763,快递配送
DOUYIN20250211314458,U-DOUYIN-979503,douyin,2025-02-11 12:18:54,2025-02-11 12:56:54,京东支付,上海福田区66号楼4单元562室,已付款,432.90,111.49,10.13,25.97,满减活动,,同城配送
DOUYIN20250211484136,U-DOUYIN-126216,douyin,2025-02-11 08:21:50,2025-02-11 09:16:50,京东支付,广州天河区55号楼3单元1352室,已取消,4839.36,1419.64,14.92,290.36,拼团优惠,,快递配送
DOUYIN20250211563335,U-DOUYIN-920540,douyin,2025-02-11 11:48:37,2025-02-11 12:01:37,微信支付,成都福田区40号楼5单元1491室,已发货,4784.14,1058.10,5.55,287.05,秒杀活动,TLEMD1625,快递配送
DOUYIN20250211585058,U-DOUYIN-523093,douyin,2025-02-11 03:53:07,2025-02-11 04:13:07,支付宝,深圳福田区72号楼4单元353室,已发货,4894.20,586.39,14.10,293.65,满减活动,YHMD8283,快递配送
DOUYIN20250211699409,U-DOUYIN-251799,douyin,2025-02-11 17:29:27,2025-02-11 17:56:27,京东支付,武汉浦东新区33号楼6单元484室,已付款,4812.40,1110.99,6.82,288.74,拼团优惠,,同城配送
DOUYIN20250211773064,U-DOUYIN-412958,douyin,2025-02-11 05:19:48,2025-02-11 06:12:48,京东支付,广州福田区8号楼14单元1315室,已发货,3868.17,612.75,2.46,232.09,无促销,YHMD7707,同城配送
DOUYIN20250212466730,U-DOUYIN-704400,douyin,2025-02-12 01:03:40,2025-02-12 01:59:40,微信支付,北京浦东新区60号楼13单元669室,待付款,4153.77,259.99,12.42,249.23,无促销,,快递配送
DOUYIN20250212573391,U-DOUYIN-721612,douyin,2025-02-12 09:25:41,2025-02-12 10:19:41,花呗,成都海淀区91号楼17单元1519室,已完成,3630.04,645.28,1.90,217.80,秒杀活动,,自提
DOUYIN20250212585037,U-DOUYIN-299474,douyin,2025-02-12 10:04:18,2025-02-12 11:04:18,支付宝,南京浦东新区11号楼15单元1913室,待付款,737.31,187.95,17.50,44.24,满减活动,TLEMD6533,快递配送
DOUYIN20250212820122,U-DOUYIN-482616,douyin,2025-02-12 06:39:19,2025-02-12 07:39:19,花呗,西安海淀区3号楼13单元623室,已完成,2070.27,5.01,5.46,124.22,优惠券,YHMD6890,快递配送
DOUYIN20250213254977,U-DOUYIN-685265,douyin,2025-02-13 07:15:25,2025-02-13 07:45:25,京东支付,重庆海淀区38号楼3单元1967室,待付款,2742.54,318.37,14.19,164.55,拼团优惠,QZMD1566,同城配送
DOUYIN20250213347406,U-DOUYIN-305428,douyin,2025-02-13 17:16:05,2025-02-13 17:45:05,京东支付,上海浦东新区16号楼17单元1212室,已取消,283.32,34.05,2.58,17.00,秒杀活动,QZMD4294,自提
DOUYIN20250213483750,U-DOUYIN-889858,douyin,2025-02-13 21:16:10,2025-02-13 21:55:10,花呗,上海福田区87号楼20单元1728室,已完成,4198.39,222.79,1.28,251.90,秒杀活动,TLEMD1911,自提
DOUYIN20250213637111,U-DOUYIN-866308,douyin,2025-02-13 13:53:07,2025-02-13 14:07:07,微信支付,广州天河区87号楼4单元830室,已取消,2738.43,776.96,5.13,164.31,无促销,YHMD6475,自提
DOUYIN20250214266048,U-DOUYIN-679388,douyin,2025-02-14 14:06:34,2025-02-14 14:19:34,花呗,北京朝阳区49号楼5单元468室,已取消,3604.57,964.73,15.19,216.27,满减活动,,快递配送
DOUYIN20250214500931,U-DOUYIN-420831,douyin,2025-02-14 07:12:43,2025-02-14 07:23:43,京东支付,西安浦东新区93号楼20单元1088室,已取消,3109.53,270.48,2.25,186.57,无促销,,快递配送
DOUYIN20250214555360,U-DOUYIN-381493,douyin,2025-02-14 16:42:44,2025-02-14 17:22:44,银行卡,武汉天河区77号楼14单元1164室,已发货,3372.29,94.02,13.38,202.34,拼团优惠,TLEMD5503,快递配送
DOUYIN20250214684422,U-DOUYIN-549355,douyin,2025-02-14 05:24:19,2025-02-14 06:22:19,银行卡,成都海淀区5号楼16单元1961室,已完成,1998.58,23.35,3.01,119.91,秒杀活动,,自提
DOUYIN20250214725442,U-DOUYIN-834510,douyin,2025-02-14 22:53:55,2025-02-14 23:23:55,京东支付,南京天河区42号楼17单元488室,已发货,217.90,23.69,8.44,13.07,满减活动,TLEMD8592,快递配送
DOUYIN20250214829218,U-DOUYIN-257805,douyin,2025-02-14 16:00:32,2025-02-14 16:27:32,微信支付,南京海淀区100号楼20单元850室,已付款,3232.75,935.02,3.45,193.97,满减活动,,快递配送
DOUYIN20250215331510,U-DOUYIN-213824,douyin,2025-02-15 21:57:40,2025-02-15 22:31:40,花呗,深圳浦东新区9号楼13单元1226室,待付款,649.88,101.14,0.61,38.99,优惠券,YHMD7985,同城配送
DOUYIN20250215457417,U-DOUYIN-457726,douyin,2025-02-15 04:04:44,2025-02-15 04:58:44,花呗,上海天河区85号楼13单元1431室,已发货,3412.41,368.14,14.08,204.74,无促销,,自提
DOUYIN20250215793843,U-DOUYIN-860971,douyin,2025-02-15 10:26:57,2025-02-15 11:17:57,京东支付,杭州浦东新区38号楼6单元1928室,已付款,685.19,130.52,11.44,41.11,秒杀活动,TLEMD2695,自提
DOUYIN20250215925265,U-DOUYIN-923697,douyin,2025-02-15 09:00:04,2025-02-15 09:58:04,京东支付,成都福田区88号楼14单元744室,已付款,258.75,3.87,13.03,15.52,拼团优惠,,快递配送
DOUYIN20250216157656,U-DOUYIN-451770,douyin,2025-02-16 18:37:07,2025-02-16 19:03:07,京东支付,广州天河区4号楼2单元581室,已付款,533.63,151.72,18.98,32.02,无促销,TLEMD7330,快递配送
DOUYIN20250216413529,U-DOUYIN-421756,douyin,2025-02-16 20:30:26,2025-02-16 20:35:26,支付宝,西安福田区67号楼16单元698室,已取消,4861.37,1000.89,2.54,291.68,优惠券,TLEMD8579,快递配送
DOUYIN20250216503215,U-DOUYIN-249576,douyin,2025-02-16 18:24:15,2025-02-16 18:43:15,支付宝,广州朝阳区66号楼19单元992室,已付款,4901.51,1279.39,2.81,294.09,秒杀活动,,快递配送
DOUYIN20250216528982,U-DOUYIN-967378,douyin,2025-02-16 08:08:32,2025-02-16 09:06:32,花呗,西安天河区61号楼7单元456室,已完成,933.26,208.20,17.81,56.00,拼团优惠,QZMD9142,快递配送
DOUYIN20250216754223,U-DOUYIN-356955,douyin,2025-02-16 19:42:33,2025-02-16 20:42:33,花呗,重庆海淀区38号楼13单元1031室,已完成,950.34,266.80,7.53,57.02,优惠券,YHMD6785,自提
DOUYIN20250216780678,U-DOUYIN-367415,douyin,2025-02-16 02:15:20,2025-02-16 02:27:20,支付宝,成都海淀区37号楼2单元235室,已付款,386.01,20.96,11.73,23.16,拼团优惠,QZMD8184,快递配送
DOUYIN20250216910109,U-DOUYIN-659007,douyin,2025-02-16 19:55:39,2025-02-16 20:30:39,支付宝,深圳海淀区42号楼7单元1868室,已发货,4146.29,1068.29,2.00,248.78,秒杀活动,,自提
DOUYIN20250218110419,U-DOUYIN-368941,douyin,2025-02-18 12:01:58,2025-02-18 12:19:58,花呗,上海天河区60号楼16单元1171室,已发货,4341.36,375.17,13.07,260.48,满减活动,YHMD9949,同城配送
DOUYIN20250218207191,U-DOUYIN-694692,douyin,2025-02-18 02:39:13,2025-02-18 03:17:13,支付宝,北京海淀区13号楼8单元317室,已完成,4150.78,787.79,15.39,249.05,无促销,QZMD2057,自提
DOUYIN20250218590853,U-DOUYIN-612901,douyin,2025-02-18 15:11:45,2025-02-18 15:24:45,支付宝,广州海淀区8号楼12单元344室,已完成,2454.59,682.98,15.41,147.28,拼团优惠,,自提
DOUYIN20250218871509,U-DOUYIN-615211,douyin,2025-02-18 06:26:05,2025-02-18 06:37:05,京东支付,北京海淀区68号楼6单元793室,已取消,821.38,0.08,17.76,49.28,无促销,QZMD3428,快递配送
DOUYIN20250219152115,U-DOUYIN-944883,douyin,2025-02-19 17:07:50,2025-02-19 17:15:50,支付宝,武汉福田区94号楼18单元1850室,已完成,4040.64,1182.64,6.46,242.44,优惠券,,自提
DOUYIN20250219387280,U-DOUYIN-992577,douyin,2025-02-19 12:40:52,2025-02-19 13:19:52,京东支付,杭州福田区43号楼8单元1390室,待付款,2811.35,93.16,15.85,168.68,无促销,,同城配送
